id,name
c47daa1a-bfa6-461f-a91d-d9d976463b2b,RACHEL-X230
efcd5e10-9b95-4adb-9a0b-300665d79f1c,SEP-CYL Side-by-Side
9c826fec-a9bf-4c0a-975e-494c117b3a20,DESKTOP-8PQSM1R
67f1f8e7-b28f-4ee5-a5fc-d4b9a4c28132,SPC-PROT1360-VM
a2e7aa91-7ee1-41a5-b6f0-1201e0bae8ef,MAL-ML-C02R83JAG8WM
fd995224-58cd-465a-9ba1-c0f7020e8dab,GD-WIN10
38c14c69-8355-4227-8867-2a5220028adf,DESKTOP-UR0L692
8928a0a4-80e1-4dfd-bbe1-977725dd0848,C8153717755
d85a37dc-62a8-42ec-beed-b1390f8bc57d,C1050960979
a6869e56-6339-4dc4-8b41-8b3758d57239,linux-demo
91b221e9-962e-42ce-b8ce-e2e9a9248fcd,RAV-CYLANCE1
bb628e8f-b5e7-48e9-a536-12b782795dee,ND-OPTICS-WIN7
1c20c864-de67-462a-b78a-bce2145a864e,QUINNPROTECT-OP
920a4e32-a934-4bc2-9bd4-6d4dd6756b5a,QUINNPWOPTICSV2
71c3fc5f-b06a-4a4d-8d7a-e413858f3498,DPRES-SE-OPTICS
c568d383-80af-4663-a82d-42c49c7f95ba,JASON-PC
526afa85-83bf-40e2-ab86-1ce44b382020,NDWIN-OPTCS-VM
ba27c72a-cd0c-4540-af0d-0a821c5687b0,GD-MAL-C02R21KRG8WL
1925936a-3b9b-423e-b98b-60833179a934,JC-2012-Test
7b9e0abb-8f35-4b83-8868-e3f155f90992,DAP-CYOPTICS
c88e5501-e29f-4c39-9ca6-edf2f44cc7c5,CYL-UBTKIT-CYLV
55e97d1e-87ab-47e0-883c-9999ec410130,RSUNDIN-OPTICS
c5b692e0-e69c-46a4-af75-cfcc545fe401,mf-centos
f8e1fe92-c453-464f-83f2-36e806df328d,WIN-NCMGRUFMVG1
cd0e8e44-55ed-40db-abc4-5ff9565b1c42,TMORWAY-X1
7a585e7c-90fd-4c21-ad91-473809ec4082,MAL-LW-C02R712MG8WM
15d0ff7b-f524-46a4-a2ab-a0452e70970a,SPC-PROTECT-NB
7cc87055-a6e6-426d-a514-e299d3738eb0,SPC-STAGING-VM
6f81b51d-b489-44d5-97aa-6a7d255692e1,SPC-PROTECT-VM
43ff97f0-d65f-44a7-8dda-5b31364a9a50,WINKMAC-OPTICS2
8d410b06-0dee-44e1-8168-36fd8e08a414,JMS-VM-PROTECT
599f3eb1-d3d0-4e7b-b4fa-d7259cfa7313,PB-WIN7X64-1400
ee3088d9-0e9f-4d07-9474-5f9ef97b8ea8,CFS-CYPRO1310
9d234449-b530-4eca-b0cb-4014fd5373cf,CFS-Win10CyPro
0d6bd473-6901-46c6-9ec0-d912e5fae02f,WIN-GPH48NI2A1P
d01ce4b9-6d95-4ee2-9b2f-dc261aac17ad,AW-STAGE-VM
c36d41d3-5332-4941-ad2f-9a007cfdb94d,CCH-BRONTO
0bc17238-a6e3-4604-9954-3f134b75efda,WEBBL-W10-OP
0b2a81df-90fa-4c21-a59f-05a4ffa1ac9c,MJONES-MacBook-Pro
9fbe91c3-3126-44fa-9bda-6774521457a4,TK_CY_DEMO2
d9c9239c-46ed-4293-9234-7c030ffbc25c,ALDERMAN-CP1320
1e6258b2-6f7b-49d8-b6a6-c0de62e6febc,CFS-COS7-CyPro
25f9c5fa-518b-473b-b3e6-765172dde6e9,EGV
44b8e037-6bec-4f66-a73b-bd64a676201b,OSX’s Mac
95dd15c1-12ea-4a11-968f-40224cad1c46,9TXFJC2
f09d78d2-b092-45c1-a441-f2607fd5a9d5,MJONES-DEMO01
cd86848f-41f8-40d6-8fd5-132ab3ebabd7,NEW-AW-VM-PCT
bd7efe95-16db-4244-9308-ff27cf438539,CC-OPTICSVM
1aa7f64c-514a-4bc0-8a9b-a8d63f4dfa9e,LANDON-DELL
01e30341-30d1-48ce-a14c-84e410606e35,NATARAJ
771faca5-573c-4a30-a5c1-be2d52753542,BAYLEP-DEMOVM-1400-dead
6423df26-8720-41fc-947a-10af23cc6cd2,SCOT
bdf129ce-40f3-47da-b7b2-46fad5fe0eec,Seth A HP PC
c45ea3b5-f5a3-4f1d-984c-810c07dd35cb,RSUNDIN-DEMO
8f511479-b188-452c-bd8e-6223196d88c0,SAWOYA1370
4ba6884f-ab85-4f3f-9e72-46de7a93f23a,Andrea’s iMac
e45dcf0c-2a25-4722-9b70-69f9d0cebd24,SawoyaStage
cd5e4e90-936f-4858-840e-20c8104553ae,DAP-CYDEMO
99fa332d-a2e5-4f11-8ad8-a25f95c60102,linux-GIDDERS
1610fe9b-92ba-44d3-b3d3-b1d9a7edc369,WEBBL-WIN10
454dc2e5-47ff-47f3-b852-a64ca9143dc1,KEMAC-PROT-VM
ef0d7625-8591-4e6c-b56e-1d73cba37e9e,CYL-UBT-JPN-JC
72ca5056-720d-4014-8960-4d882f1c50e5,fermata
9d91ce71-cdcb-4ca5-9f47-e5dafec5d15c,GD-VINTAGE-LAB
bfb934dd-08f1-4d23-b0c3-e9d38d902c38,MAL-TI-C02S328GG8WL
1f48dda5-175e-47c4-849c-174f0834a178,CYLANCE-VM
81a205bd-0d67-453e-8837-6a9a1f5e07d5,localhost.localdomain
d6d1c368-49d3-4984-baf3-d20dd3a6a58a,DPRES-CENTOS7
371f6916-e689-4af6-8a73-e4927e9555c4,MH-OPTICS
3fcefc6d-d955-42b0-9f50-e2e981e9c3f0,CYL-AKLEIN-DEMO
8a120101-065e-428f-b876-837f5eabb49c,lofgren-linux
8cacb220-64a0-4b74-8db9-fe6916fc19ee,AFMMAC-OPTICS
07748c33-ce45-4a53-9fd1-d6c8a0ba902f,MLOCKE_Optics
1032d99c-ba9c-4ddf-a914-3ea235a462ce,WEBBL-WIN10
071d864a-6942-4266-8a5f-14115d663082,localhost.localdomain
ed007e5a-af26-48f5-9f82-1fbdb4747de2,CYL-UBT-JPN-KO
706315ed-3592-4de7-88ea-00de9ba9f9ea,CYL-UBT-JPN-JC
fdae7fb2-ad79-4644-88f1-e4da6e479043,CYL-UBT-JPN-JC
d952d670-8021-4a0e-9954-b1d5daf62bf4,RESEARCH-PC
c9a91834-4ae5-41e9-a5a2-bc2f5e43e5d4,FGT-TMORWAY
6810c7eb-d20a-4aa4-8345-7df53248a102,LENOVO-PC
d23f32b6-12dc-444a-bf3d-9679b9848d8d,ALDERMAN-CPWINX
055d11bf-bd8a-4442-b34e-0ddb33f2b605,CCH-PROTECTDEMO
6d4d7bc6-f27b-4d0b-b0c2-b66024071036,BWcentos7
fd832292-b46b-4bcc-89b2-38ba515aaccc,RT-Centos7-Test1
8307b34a-f1ab-4c12-9e5d-c70826ecab4e,DESKTOP-R1A53BU
7c53d9e3-1749-4160-bc08-a4db60766d4b,AFM-TRAIN
b7592739-99bb-4898-905b-065d99fc2014,Mike and Pat Laptop
18cf16fc-9bd1-4d84-aaa8-947b63993f74,KEMAC-PROT64
7e30cbb8-4ac6-457f-b5eb-e04e9913446d,HALO
46307d27-9c1c-40e5-88af-fc891f352570,KE-PROTECT10-VM
993c52e8-e363-43b6-91f0-9c89f2ca252e,TB-MALWAREBOX
34a0d4ec-98fe-4805-8078-61b3fabece5b,TEST_XP_X64_NOS
acc5c060-d52e-4bb7-a9c8-f52022dcf284,AW-VM-CR-PRTCT
dedf478a-465f-45b9-bdb2-d86aaaade3fa,DPRES-DEMO-1310
868682ac-4cb4-45c7-91e7-5ad423f45202,RS-Win2K3-Server
1ee6b0b9-3f28-40fd-8f6f-5d1d531ce6d4,AW-VM-PROTECT
1a9cfc92-c2c0-4d1a-b5f1-0e4a2a238041,RS-WinXP
59261651-9875-4077-b04a-d272076863ae,TDMAC-STAG-VM
36826458-7995-4fe1-aa55-044cec360cdc,TDMAC-PROT-VM
58d530d8-4720-4516-9023-5208a0ec2dc5,BAYLE-W7X86
a350cf43-c96e-497d-ba80-12e5dc88c9c6,BAYLEP-DEMOVM
9b8aac28-d563-49fc-b0d2-b34e33e2ec8a,AFMMAC-PROT-VM
14355624-3cf8-43ea-b4aa-bad61673d85e,KEMAC-STAG-VM
773a348e-2c75-4221-90b0-cc1f68af91a7,AFMMAC-STAG-VM
993fe2e3-f65b-4165-ada2-5bddaee8c390,AFM-TRAIN
d4068a22-ea19-4733-85f6-0aa01ce6ebfc,WIN-OGBH8JS6FOB
87a49cba-5b72-45e8-9297-b55804b34564,KevinE Demo Host
c224777e-e68e-4823-8038-c9d7cdee2f1f,PATTIFORDEMO
f9ec869f-8c21-4b1b-891f-02eb8d92fe5e,1380demo
143c02fe-ce65-4f88-b80d-4a735884197f,Malware’s Mac
0292c752-a407-40c9-8bc9-8febaf744971,WIN-OGBH8JS6FOB
9079eb57-e01f-4203-a185-0d54c37ba3b1,BAKRI
8d3df596-8fb8-4d55-b597-ac2ae312a1a6,BAKRI
8b9c2f8e-ed66-42bb-923d-4cced1a2f01f,DESKTOP-7H6A2MI
784aa9fa-6cf8-4dd6-ab65-825f334e1498,Ryan's MacBook Pro
c77b7e68-27f6-4267-9805-7b202575e3ca,RW-W8-VM
fd54a74e-561a-4ed1-a073-269d57688dee,RW-MACBOOK-CYLA
61bbcbe8-3772-4d8c-b656-699144febfd1,JLP0001_STAGE
1d6de907-0ad9-454d-b3e0-69d47b829c88,TK_CY_DEMO
6e2f1022-7ee1-4d98-b7fb-c6f08148a850,NDMAC-STAG-VM
fa070c60-121f-4024-8646-3981f08727c0,NDMAC-PROT-VM
f0fd410f-c8fe-477b-94b0-716208fe46ed,TAKAPC
de423398-73d5-4ffe-bee2-bdb24fcd8c94,sdubbel-demo-HOST-MBP
8c4b9da1-20e9-4785-94a5-8ef43cbc4951,TK-UBT-STG
69d1166e-28ae-464c-bc7b-f67ac0c922e0,EAMAC-STAG-VM
082d4191-9688-4fbb-97c7-da311cd224a3,CSMAC-PROT-VM
968bf445-12dc-46d6-8da5-53ea9bf6d4ee,CSMAC-STAG-VM
53700489-0fc1-4721-b786-2612cae0f294,LOFGREN-DEMO
886c552a-6124-4146-888e-f5e461f46366,LOFGREN-STAGING
2c31477d-7bb8-46dd-abc1-8b04029e224d,RT-VICTIM4
0f8f3b38-51d2-45e8-8ec9-f56e4a109c0a,RT-VICTIM5
1a932029-2b52-4463-90b5-1d0a1b1cf4b0,EGCYLANCEPRO
7e4add21-987e-46ff-a568-7f74cd4eb551,TK_CY_DEMO
96249b22-ae82-4297-b38c-61794bef339c,WINKMAC-1310DEM
7526a719-810f-422c-9076-f7e6ad425abd,WINKMAC-OPTICS
6d24f00b-2619-4169-a851-d6157c7c5186,DPRES-DEMO-1380
135cbd6b-9a6c-4d3b-bac4-845fa7eb4291,DPRESBIT-DEMO-1390
342b8eae-ff8a-45e8-a4c0-9735bef1f5f0,BWHOST2
fc023394-bae8-4900-97b1-a228429d45bb,ZLINK-DEMO-HOST
44a35934-6e57-491d-aa46-b8109a411a0b,WIN-9QAB7T3FG2P
559ea282-7265-4693-a7d7-c3fb59b5fd03,WEBBL-XPSP3
16dcb4b0-c3b5-46fd-8fef-418d07f4d5b3,WEBBL Malware Mac
0e151bd7-7fba-47c4-80e1-d6a55891cfe6,RT-1380-TEST1
9f0ebf37-33ec-43f4-ab6b-a5b776e6d7ee,SW-PROTECT1380
86cda3e0-23b2-4c20-a0f5-e2ad382b255a,RT-OPTICSEA1
e0986101-d4cd-49c6-98bf-6fe2471050f9,Robert’s OSX Lab
9eafaa49-8b45-4815-9de0-51a5f5f50c3c,Zlink Malware Mac Pro
d6623363-533d-4e76-b88e-746101b67675,1380-WIN8
077cefec-5bc2-4919-aac0-784997be40cb,Mikkel's Virtual Mac
235b1b4d-ef32-4b63-a15d-4be8c1872c5d,ALDERMAN-DEMOHO
df3731d0-6f7d-4a99-af5b-97ec573e86b3,MAL-JA-C02RN19PG8WL
d577ecee-94bf-4104-b895-0f30f5915a39,RT-VICTIM4
2cde914a-cdd8-48f8-a4fe-9727572f2735,SW-PROTECT
e6a1b21f-ca6a-4f33-a1ac-426a92bd61bb,SW-STAGING
c41827ac-ec02-4b97-8d10-545524816ce0,RW-UBT4-TREND
49e807ec-0556-47f8-b744-70d4b15d5016,WEBBL-UBTVM
80255ddc-4a5f-499c-bc00-fd144badba4e,LENOVO-PC
a674d6d8-5bbc-4104-b888-30d2b1287438,CYLANCE
a767a5ec-37af-4cea-8903-c506d0b0d0ca,RW-TRASHCAN-ANA
f3242004-bfd6-4008-be0f-260be2e23ace,MH-OPTX-DEMO
27c591bd-f030-442e-939e-d30a4175b437,MH-PROTECT
3b0cb69d-31f2-4693-ba01-5dcb66501ef8,RS-OSX10-Demo’s Mac
5c1bf9a2-2a9b-46a6-8722-af27efdf11a9,JS-VM-DEMO
a5b93987-cde1-448b-9caf-9c33ac8eef2f,BT-STAGING
9e3fef86-7d42-45fa-bb63-b51317371895,BILLS-DEMO
17200471-1b0f-452c-906b-a6fd7c56bc5f,MH-VW7-1
f622b941-dce4-4761-a750-ae2ba5d52f49,SR-STAGING-W7
c3928b65-d799-4a67-9406-f5ab12287ae2,WEBB-WIN7X86-OL
9ac81288-1d71-41e8-8a18-eeb35e0e4afe,GSINGHHOST
baaf8ca0-b222-4a06-8bf3-ce88604e2d8c,Michael_Locke_Protect_Optics_VM
00022b40-29dc-4765-b7fe-8ae60a1acbdf,Michael_Locke_Staging_Server
84066064-24e5-47c9-ac60-7154cec82b13,MAL-GS-C02R51NVG8WL
34482b3b-1c03-4e32-a67f-46551e4ea636,RT-VICTIM4
3c3095f4-c51d-4687-8248-d82f5e5f1eba,WEBBL-STAGING
6dc9fda4-a258-4426-8404-7ec830ca3520,WEBBL-DEMOVM
572a75c6-f5a3-4289-97ad-e80273d8c84e,WIN-OGBH8JS6FOB
79bbd045-577d-4929-a191-882e8a87a3ed,Music-DEMO-Win7
5e49db11-f60f-4835-8fb8-50c159d58523,RW_T440
9d2fd11d-3e95-4df8-bd75-9eff433bda8a,CYLANCE
43972153-2bc8-440f-92d0-bd145e3558bb,DELL-FRS
1a83a607-1c47-4783-aaae-1e62baf11810,WIN-OGBH8JS6FOB
5f2ab0f3-5d37-4319-96a3-22939afa2d8d,BAKRI
af18c122-6271-4093-99d0-8d98d20bd0ab,LENOVO-PC
9645117e-5a72-454c-b3f2-6b9d20211b9a,BLG-PC
372fdaf2-034b-4a1b-91a7-422cd0177ff5,TESTRAV--TOOLS
b2e3c5ff-aff1-46f9-aefc-8cecc8a47d43,E6420-PC
9ba7474f-284a-4f80-bd69-ad1957549bf0,T410
13648155-bb8a-4eba-8147-d2add51a54ff,ZLINK-DEMO-MAC
f111001f-3b61-481f-9ae3-aecb352667cb,Zack MacBook Pro
ac841413-3eec-47dd-b4c4-6d701ebdd2bb,RT-NAV
6bf66fd5-c377-4d5d-8601-c133550fb5d3,PROTECTDEMO
1553e7ca-de08-4269-a201-e9f46527bdee,RT-NAV
9f68d1d4-f288-482f-9799-91e75ab30874,RT-TOOLS
dbe495ab-ed38-4667-8edd-6f8e9032a8de,RT-VICTIM4
81f68377-82f3-4b60-b3e4-0aeea96e584e,RT-TESTVM5
23b0e476-cb60-43f4-9aa8-804d6764dfb0,AJNT-HP
c604a9c2-dd02-4c91-b52f-117035c86095,R2-85D858B5A74D
b15e8df4-1301-410d-b74e-3516ce3677f3,NICI_TOWER
0f66e8df-d98f-43cc-b8e9-c26323bb2910,AX-CYLANCE-DEMO
43d10c05-37a0-466d-a8ed-ba6bba8f9620,TITAN
fa17c85c-f406-486f-bfde-4d8e2bed7671,DT-MacbookPro
fa824e23-cd3a-4e1b-9694-ed5fce23bf7c,Bryan’s MacBook Pro
874aad93-40a9-4f4c-8fdc-ddc5eb02019c,BG-MKT-NDZ52
35b1cb24-80d2-49cc-8b75-b3bc079fc2c9,Nicole’s iMac
cc38f396-ee8d-4cdd-a4ef-58543dc92f96,DTECHMAN
2921eddd-e7f9-4f3a-b150-bbb2929995df,RAT1
3797e0ab-5be1-4b85-856e-b501885dfae6,CY
9af72d49-ef34-4203-a108-03614689a780,DEPLOY_TEST_1
a4eba755-c475-4e03-9d19-4c9736206795,RW-SE-3NZ52
42197ef3-d980-43fe-825f-a1e2dd98c522,RW-SURFACEPRO
eaebadb5-57dc-4c5d-96f5-af527f02df20,RW_LENOVO_TOWER
c5f158cd-51f0-430f-a973-a99be81ccae6,OUTLOOK
6ac0d079-42e9-49f2-bf83-51b7a30b704e,KH-PROTECTDEMO
3d262d60-c574-4bee-b7cb-ab72244ca26e,KH-STAGING
3fdf2efa-a400-454e-b759-5c37250db6af,TOUR-STAGING
0bf19e88-2233-4648-8faa-476a8fd847b1,MH-STAGING
38277f43-0a25-4620-b2d0-142c9b4bfefa,ROBERT-VM
a64ac283-171f-4f06-b757-1d8ef9f7ed87,PROTECT_WIN7X64
03bd5919-7982-4bd3-9069-ff4cab8fe6fe,GD-VM
